claim_id,is_fraud,group_id,name,phone,address,bank_account,hospital,age,gender,occupation,region,marital_status,driving_years,annual_income,accident_type,accident_date,accident_season,accident_time,accident_weather,vehicle_age,vehicle_type,vehicle_value,coverage_type,policy_premium,policy_duration,past_claims_count,past_claims_total,past_fraud_count,medical_expense,vehicle_repair_cost,third_party_injury,third_party_medical,third_party_property_damage,total_claim_amount,deductible,claim_amount,hospital_days,disability_level,police_report,witness_present,photos_provided,repair_invoice,medical_invoice,claim_processing_days,claim_ratio,expense_to_value_ratio,same_day_claim,high_value_ratio,suspicious_time,fraud_indicators
CLAIM00002541,0,,周静涛,15085351408,南京市渝中区松花江路317号,6221357618836620,上海瑞金医院,30,女,教育工作者,西北,未婚,3,150672,其他,2023-02-15,春,夜间,雾,7,货车,119838,交强险,3758,3,0,0,0,1587,25563,1,10422,743,38315,500,37815,1,4,0,1,1,1,1,51,10.062533262373602,0.31972329311236836,0,0,0,1
CLAIM00005747,0,,杨丽,13932384474,西安市浦东新区松花江路848号,6227691884893250,湘雅医院,20,男,其他,西南,离异,0,91767,火灾,2023-07-08,秋,晚高峰,雪,2,SUV,241143,商业险-全险,12285,3,0,0,0,4659,10478,0,0,8325,23462,500,22962,0,0,1,1,0,1,1,26,1.8691086691086691,0.09729496605748457,0,0,0,0
CLAIM00008527,0,,陈明丽,18859743786,上海市海淀区黄河路352号,6227246670502937,中心医院,46,男,医疗工作者,西南,已婚,26,30000,自然灾害,2023-06-04,夏,晚高峰,冰雹,0,SUV,242651,商业险-全险,14460,3,0,0,0,2176,17659,0,0,4274,24109,1000,23109,3,0,1,0,0,1,1,19,1.5981327800829876,0.09935668923680513,0,0,0,1
CLAIM00009567,0,,杨丽,15133499742,郑州市天河区解放路838号,6217797468005504,中医院,25,男,自由职业,西北,离异,3,201628,其他,2023-11-10,冬,夜间,雾,5,SUV,180757,综合险,13763,2,1,6239,0,7310,0,0,0,3271,10581,0,10581,3,0,1,1,0,1,1,58,0.7688004068880331,0.05853715208816256,0,0,0,0
CLAIM00003743,0,,张霞军,18868595296,郑州市海淀区文化路629号,6227266475829294,第一人民医院,27,女,教育工作者,东北,离异,3,269681,火灾,2023-08-09,秋,日间,晴,10,货车,218054,交强险,16659,2,0,0,0,0,23264,1,9712,5384,38360,1000,37360,4,4,0,0,0,0,1,52,2.242631610540849,0.1759197263063278,0,0,0,2
CLAIM00007499,0,,胡军,18941603653,南京市朝阳区解放路153号,6225458736657424,人民医院,58,女,医疗工作者,东北,已婚,38,65337,行人事故,2023-06-06,夏,日间,雨,10,新能源汽车,219028,商业险-基本,5326,3,2,9028,0,10499,11334,0,0,3761,25594,5000,20594,6,2,1,0,0,1,0,5,3.8666917010889974,0.11685263984513396,0,0,0,1
CLAIM00003525,0,,赵芳霞,18855286117,南京市福田区长江路93号,6222348496981122,瑞金医院,25,男,技术工人,华中,未婚,2,211812,多 vehicle 事故,2023-01-15,春,日间,雾,2,摩托车,50000,商业险-基本,2637,3,1,-1546,0,2531,26183,1,8407,9104,46225,2000,44225,7,4,0,1,0,0,0,1,16.770951839211225,0.9245,1,1,0,3
CLAIM00000021,1,FRAUD_GROUP_005,王静,13975051693,武汉市福田区黄河路651号,6227612980337626,人民医院,29,女,自由职业,西南,离异,7,174872,盗窃,2023-05-29,夏,早高峰,雾,9,轿车,285765,商业险-全险,7621,1,1,7200,1,11509,15756,1,10596,9598,47459,1000,46459,2,0,0,1,1,1,1,34,6.096181603464112,0.16607702132871416,0,0,0,2
CLAIM00001916,0,,朱艳洋,18814066066,重庆市渝中区文化路921号,6227763145342502,同济医院,28,女,学生,华中,已婚,4,207871,盗窃,2023-05-28,夏,早高峰,雾,0,轿车,211647,交强险,15498,1,1,11017,0,6620,15026,0,0,4917,26563,500,26063,0,0,0,1,1,1,0,8,1.6817008646276939,0.1255061493902583,0,0,0,1
CLAIM00006572,0,,杨敏超,15077831396,武汉市和平区人民路395号,6225891582785314,中医院,38,男,服务业,西南,未婚,17,137933,其他,2023-03-17,春,晚高峰,雪,3,新能源汽车,166069,商业险-全险,11669,1,0,0,0,5407,29816,0,0,8953,44176,0,44176,0,0,1,0,1,0,0,6,3.785757134287428,0.26600991154279247,0,0,0,1
CLAIM00009019,0,,徐洋明,13646819126,杭州市浦东新区松花江路576号,6227143916809907,宣武医院,28,男,自由职业,东北,未婚,9,188112,其他,2023-06-27,夏,日间,冰雹,11,新能源汽车,192178,商业险-全险,5541,3,2,5350,0,5593,13217,0,0,1035,19845,1000,18845,6,3,0,0,1,0,1,55,3.4010106478974915,0.10326364099949005,0,0,0,2
CLAIM00002013,0,,李霞艳,15051458792,广州市洪山区长江路44号,6228213138519903,解放军总医院,36,女,学生,西南,丧偶,15,210338,火灾,2023-09-13,秋,早高峰,雾,7,轿车,243682,综合险,10015,3,0,0,0,5224,8779,1,11635,3433,29071,1000,28071,9,2,0,0,1,0,0,18,2.802895656515227,0.11929892236603443,0,0,0,2
CLAIM00005406,0,,王芳明,15012191776,北京市海淀区中山路813号,6225753270213064,瑞金医院,41,男,办公室职员,华中,丧偶,17,104175,翻滚事故,2023-03-16,春,早高峰,晴,0,客车,50000,商业险-全险,3273,2,1,10133,0,4178,25459,0,0,8264,37901,5000,32901,0,0,1,0,0,0,1,37,10.05224564619615,0.75802,0,1,0,2
CLAIM00001296,0,,刘勇,15851644328,武汉市渝中区人民路39号,6222953136135277,湘雅医院,23,女,学生,华南,丧偶,1,244487,单 vehicle 事故,2023-11-27,冬,早高峰,雪,6,新能源汽车,50000,综合险,1399,3,0,0,0,405,23399,1,10722,4550,39076,2000,37076,6,0,0,0,1,0,1,19,26.501786990707647,0.78152,0,1,0,3
CLAIM00003746,0,,黄强,15917124215,成都市福田区文化路945号,6228432290669099,附属医院,31,男,医疗工作者,华南,离异,2,40922,翻滚事故,2023-12-30,冬,晚高峰,雪,4,新能源汽车,298696,商业险-基本,12022,2,2,30730,0,9166,22004,0,0,4461,35631,2000,33631,5,4,1,1,1,1,1,47,2.797454666444851,0.11928850737873958,0,0,0,0
CLAIM00000592,1,,吴娜,15960649057,郑州市浦东新区文化路241号,6225791123619047,同济医院,61,男,办公室职员,华北,丧偶,39,162123,自然灾害,2023-03-28,春,日间,雪,2,轿车,258337,商业险-基本,13094,2,0,0,0,11040,15242,0,0,5120,31402,2000,29402,7,3,1,0,0,1,1,60,2.2454559340155797,0.12155440374394685,0,0,0,1
CLAIM00001407,0,,张磊霞,15183556918,西安市西湖区科技路243号,6226588837773968,中心医院,42,女,教育工作者,东北,已婚,18,250570,单 vehicle 事故,2023-10-24,冬,晚高峰,雾,3,轿车,109500,商业险-全险,5763,2,2,10530,0,3282,24545,1,1105,6069,35001,2000,33001,8,3,1,0,0,0,1,25,5.726357799757071,0.31964383561643833,0,0,0,1
CLAIM00000222,1,FRAUD_GROUP_045,赵娜,18880818778,广州市天河区松花江路962号,6221309197511441,华西医院,18,女,自由职业,华南,已婚,0,125175,追尾事故,2023-01-04,春,日间,雾,3,轿车,129021,综合险,4902,3,5,26908,1,9120,38717,0,0,4016,51853,5000,46853,7,2,1,1,1,0,0,19,9.557935536515707,0.4018958154098945,0,0,0,1
CLAIM00005618,0,,李伟,15874085062,西安市武侯区长江路510号,6226616133292514,附属医院,27,女,办公室职员,华北,丧偶,4,30000,翻滚事故,2023-01-21,春,日间,雨,5,轿车,256575,商业险-全险,14723,2,2,15906,0,1824,14655,0,0,1298,17777,5000,12777,4,1,0,0,1,0,0,33,0.8678258507097738,0.06928578388385462,0,0,0,2
CLAIM00006249,0,,杨芳明,13627751824,深圳市海淀区松花江路411号,6221246170466306,中心医院,27,男,企业高管,东北,已婚,5,149418,行人事故,2023-11-08,冬,日间,晴,8,SUV,50000,商业险-基本,1595,1,1,8141,0,4897,13386,1,11164,3252,32699,500,32199,6,0,0,1,1,0,1,33,20.18746081504702,0.65398,0,1,0,2
CLAIM00004419,0,,王超,15022268182,西安市和平区解放路875号,6226626318395495,广州中山医院,69,男,技术工人,东北,离异,51,102833,自然灾害,2023-04-02,夏,晚高峰,雨,4,SUV,223981,商业险-全险,13455,1,1,8449,0,9166,30649,0,0,5774,45589,5000,40589,7,2,0,0,0,0,1,53,3.0166480862133036,0.2035395859470223,0,0,0,2
CLAIM00000859,0,,孙艳,13834371602,北京市武侯区人民路482号,6228220641877850,华西医院,56,男,退休人员,西北,丧偶,32,214778,侧面碰撞,2023-07-04,秋,晚高峰,雾,5,客车,246515,交强险,10904,1,2,2998,0,4339,22394,0,0,1001,27734,5000,22734,0,0,0,0,0,1,0,54,2.08492296404989,0.11250431008255075,0,0,0,2
CLAIM00001784,0,,黄艳明,18842787484,武汉市洪山区建设路334号,6217262875541263,瑞金医院,21,男,学生,华中,离异,0,135161,追尾事故,2023-06-02,夏,早高峰,雨,2,摩托车,77503,综合险,2563,2,0,0,0,3720,19236,0,0,412,23368,5000,18368,1,1,0,1,1,1,1,52,7.166601638704643,0.3015109092551256,0,0,0,1
CLAIM00007260,0,,刘静,13852493583,西安市武侯区文化路251号,6226606327102663,广州中山医院,25,男,医疗工作者,西北,已婚,0,49464,行人事故,2023-06-26,夏,夜间,雨,4,货车,445517,交强险,16984,3,0,0,0,1017,20166,0,0,5002,26185,500,25685,10,5,1,1,0,1,1,45,1.5123056994818653,0.058774412648675584,0,0,0,0
CLAIM00006857,0,,陈平,13942432098,西安市朝阳区松花江路971号,6222703671082041,第一人民医院,26,女,服务业,华东,已婚,7,256150,追尾事故,2023-08-22,秋,日间,雨,4,客车,193753,综合险,13617,3,0,0,0,2829,10034,1,8609,5600,27072,5000,22072,6,5,0,0,1,1,1,24,1.6209150326797386,0.1397242881400546,0,0,0,2
CLAIM00001955,0,,李娜,13773924694,西安市浦东新区文化路913号,6226352847126098,华西医院,43,女,其他,东北,丧偶,18,233590,追尾事故,2023-08-05,秋,日间,冰雹,2,货车,60103,交强险,3897,2,0,0,0,6644,8183,1,11520,6962,33309,500,32809,6,5,0,1,1,1,1,41,8.419040287400565,0.5541986256925611,0,1,0,2
CLAIM00001747,0,,徐强艳,13830522588,成都市渝中区长江路246号,6216760171867807,第一人民医院,33,女,自由职业,华北,未婚,15,143070,侧面碰撞,2023-11-24,冬,日间,雾,5,货车,51494,综合险,1786,3,1,1911,0,5302,39826,1,4455,2423,52006,5000,47006,10,0,1,1,0,0,1,19,26.319148936170212,1.0099429059696274,0,1,0,1
CLAIM00003133,0,,周磊,13996201512,长沙市渝中区文化路709号,6221274394249861,广州中山医院,72,男,技术工人,东北,离异,48,169095,单 vehicle 事故,2023-04-30,夏,早高峰,晴,3,轿车,156174,交强险,7926,1,2,3592,0,4327,6978,1,4417,358,16080,1000,15080,0,0,0,1,1,0,1,41,1.9025990411304567,0.10296208075607975,0,0,0,1
CLAIM00008037,0,,杨霞,18988147392,长沙市武侯区黄河路27号,6227311945132129,解放军总医院,19,男,办公室职员,西南,未婚,1,160801,盗窃,2023-12-12,冬,晚高峰,雪,9,新能源汽车,216698,商业险-基本,9642,3,4,42572,0,1034,21888,1,5474,4496,32892,0,32892,12,2,0,1,1,0,1,57,3.4113254511512134,0.1517872799933548,0,0,0,1
CLAIM00008851,0,,王磊,13792934291,深圳市天河区人民路770号,6225272324534568,上海瑞金医院,47,男,退休人员,东北,已婚,26,84664,行人事故,2023-08-03,秋,日间,雾,1,客车,172829,商业险-基本,7559,1,0,0,0,661,17778,1,12008,7772,38219,1000,37219,1,2,0,0,1,1,1,38,4.923799444370949,0.2211376562961077,0,0,0,2
CLAIM00000995,0,,黄丽明,15811643284,成都市南山区文化路163号,6216979679458225,中医院,39,女,技术工人,西北,已婚,18,174152,单 vehicle 事故,2023-08-18,秋,夜间,雾,4,轿车,153184,商业险-全险,7004,1,2,-3002,0,6933,15742,0,0,1972,24647,5000,19647,8,4,1,1,1,1,1,4,2.8051113649343233,0.16089800501357845,0,0,0,0
CLAIM00006109,0,,胡敏洋,15876976483,长沙市洪山区建设路443号,6217868376684169,第一人民医院,52,女,自由职业,华南,未婚,25,108107,单 vehicle 事故,2023-12-15,冬,早高峰,晴,4,摩托车,178442,商业险-基本,7008,1,0,0,0,7966,8766,0,0,5607,22339,500,21839,10,4,1,0,1,1,0,1,3.1162956621004567,0.12518913708656035,1,0,0,2
CLAIM00000731,1,,刘军,15117488658,南京市南山区黄河路929号,6217615654176658,中心医院,57,女,其他,东北,已婚,35,117599,单 vehicle 事故,2023-05-04,夏,早高峰,晴,5,客车,164687,商业险-基本,10986,2,0,0,0,7404,8837,1,4501,1502,22244,0,22244,0,0,0,0,1,1,1,2,2.0247587839067904,0.13506834176346647,0,0,0,2
CLAIM00006975,0,,孙丽洋,15825117705,西安市渝中区珠江路44号,6225540999757358,解放军总医院,29,男,企业高管,东北,离异,6,362234,行人事故,2023-12-21,冬,日间,雪,0,货车,50000,商业险-全险,1731,3,0,0,0,1879,18805,0,0,2838,23522,5000,18522,7,5,1,0,0,1,0,42,10.700173310225303,0.47044,0,0,0,1
CLAIM00006274,0,,马军伟,15070772420,苏州市天河区文化路499号,6225750325063423,中心医院,19,女,退休人员,华南,已婚,0,77526,翻滚事故,2023-03-12,春,夜间,晴,2,SUV,158497,交强险,3292,3,1,13127,0,3660,1115,0,0,5751,10526,0,10526,1,0,1,0,1,0,1,56,3.197448359659781,0.06641135163441579,0,0,1,2
CLAIM00006752,0,,徐霞强,15856252110,上海市西湖区松花江路78号,6225217389987806,上海瑞金医院,18,女,办公室职员,东北,已婚,0,254606,多 vehicle 事故,2023-08-04,秋,夜间,雪,6,SUV,144487,商业险-全险,4564,3,1,598,0,4964,15944,1,9312,2530,32750,2000,30750,0,0,1,1,1,0,0,24,6.737510955302366,0.2266639905320202,0,0,0,0
CLAIM00003510,0,,张芳,13819381687,南京市天河区中山路86号,6216290071392009,华西医院,52,男,自由职业,华南,丧偶,25,101788,翻滚事故,2023-03-13,春,早高峰,雪,6,新能源汽车,90001,综合险,4145,1,3,17070,0,3292,30983,1,4716,7803,46794,1000,45794,3,0,1,0,1,1,1,20,11.04800965018094,0.5199275563604849,0,1,0,2
CLAIM00003534,0,,朱军军,15857998390,苏州市西湖区建设路35号,6217116031967403,华西医院,38,女,教育工作者,西北,未婚,14,158348,侧面碰撞,2023-11-05,冬,夜间,雾,5,轿车,50000,交强险,3602,1,3,13008,0,3935,23881,0,0,7378,35194,1000,34194,1,3,1,1,0,0,0,1,9.49305941143809,0.70388,1,1,0,2
CLAIM00002514,0,,刘强,13947321505,北京市海淀区中山路948号,6225284127645154,中医院,43,男,技术工人,华北,未婚,19,191580,侧面碰撞,2023-04-23,夏,晚高峰,雨,4,货车,175746,商业险-全险,6630,1,0,0,0,5591,22107,1,11044,9671,48413,2000,46413,0,0,0,1,1,1,1,13,7.000452488687783,0.2754714189796638,0,0,0,1
CLAIM00005437,0,,孙静伟,15955867480,深圳市福田区珠江路149号,6226648115698183,瑞金医院,54,男,其他,西南,丧偶,30,148606,盗窃,2023-04-23,夏,夜间,雾,5,货车,214297,商业险-全险,13970,1,2,9026,0,11988,10382,0,0,10459,32829,5000,27829,0,0,1,1,1,1,1,57,1.9920544022906228,0.15319393178625926,0,0,0,0
CLAIM00003626,0,,李强,15848087224,郑州市福田区解放路802号,6222843634655640,北京协和医院,29,男,其他,华东,已婚,11,250359,盗窃,2023-05-14,夏,夜间,雾,0,货车,185448,综合险,11632,2,0,0,0,0,15815,0,0,4135,19950,0,19950,0,0,1,0,0,1,0,58,1.7150962861072903,0.10757732625857383,0,0,0,1
CLAIM00000466,1,,马勇平,18829442359,长沙市和平区长江路341号,6222323011021645,北京协和医院,29,女,学生,华南,已婚,8,110867,行人事故,2023-06-07,夏,晚高峰,雨,3,摩托车,246644,商业险-基本,5354,1,5,17830,4,3314,43326,0,0,6304,52944,500,52444,0,0,1,1,1,0,0,1,9.795293238700037,0.2146575631274225,1,0,0,2
CLAIM00006756,0,,吴丽霞,18948465844,北京市朝阳区科技路899号,6228241377484487,第一人民医院,46,男,退休人员,西南,未婚,26,166962,火灾,2023-07-15,秋,日间,冰雹,10,新能源汽车,155712,综合险,9291,2,0,0,0,2571,7213,1,9047,5043,23874,1000,22874,9,3,0,1,0,0,1,58,2.4619524270799698,0.1533215166461159,0,0,0,1
CLAIM00006760,0,,刘娜丽,15853977616,西安市海淀区解放路868号,6227635018407300,人民医院,29,男,技术工人,西北,离异,2,205255,翻滚事故,2023-01-03,春,早高峰,冰雹,6,轿车,159181,交强险,6678,1,2,17348,0,8060,25678,1,10823,3338,47899,2000,45899,18,5,0,0,0,0,1,56,6.873165618448637,0.300909028087523,0,0,0,2
CLAIM00007992,0,,马秀英平,15131278185,武汉市浦东新区中山路990号,6221345429363357,华西医院,35,男,其他,华南,已婚,13,60164,自然灾害,2023-06-05,夏,晚高峰,冰雹,4,客车,246671,交强险,18222,1,2,25546,0,8287,0,1,0,4616,12903,2000,10903,0,0,0,1,0,1,0,44,0.5983426627153989,0.052308540525639415,0,0,0,1
CLAIM00000158,1,FRAUD_GROUP_032,马丽,13839392460,成都市渝中区珠江路410号,6228781987983079,广州中山医院,52,女,医疗工作者,华东,未婚,36,126271,行人事故,2023-11-24,冬,晚高峰,冰雹,5,客车,84898,综合险,3109,1,3,11340,2,12842,14479,0,0,7794,35115,5000,30115,4,5,1,0,0,0,1,23,9.686394339015761,0.4136139838394308,0,0,0,2
CLAIM00003961,0,,陈军勇,18882408173,苏州市浦东新区解放路146号,6222283021713050,宣武医院,23,女,其他,东北,丧偶,0,138024,单 vehicle 事故,2023-12-11,冬,日间,冰雹,1,货车,229098,商业险-全险,5734,1,1,6331,0,6467,26811,1,3519,0,36797,2000,34797,0,0,0,1,1,1,1,53,6.068538542029996,0.16061685392277542,0,0,0,1
CLAIM00008833,0,,黄涛平,13841147972,天津市南山区黄河路671号,6217670833598101,解放军总医院,41,男,办公室职员,华北,离异,12,49959,多 vehicle 事故,2023-09-03,秋,日间,冰雹,0,新能源汽车,310875,商业险-基本,14961,2,0,0,0,2402,9005,1,6744,3334,21485,2000,19485,2,1,1,0,0,0,0,23,1.30238620413074,0.0691113791716928,0,0,0,1
CLAIM00005471,0,,李霞,18935314541,成都市鼓楼区黄河路589号,6228511562393335,瑞金医院,69,男,其他,东北,未婚,45,30000,自然灾害,2023-09-08,秋,日间,晴,3,SUV,210425,综合险,6019,2,0,0,0,3596,5389,1,6019,5210,20214,2000,18214,6,1,0,0,0,0,0,58,3.026084067120784,0.0960627301889034,0,0,0,2
CLAIM00000186,1,FRAUD_GROUP_038,张伟平,15952893764,北京市武侯区松花江路440号,6227846177904185,上海瑞金医院,62,男,自由职业,华东,丧偶,42,207718,其他,2023-03-02,春,早高峰,冰雹,1,客车,275749,综合险,15861,3,1,13364,0,11939,12137,1,14248,7338,45662,0,45662,2,1,0,1,0,1,1,25,2.8788853161843515,0.1655926222760554,0,0,0,1
CLAIM00001003,0,,黄娜,15940102052,杭州市天河区松花江路588号,6221117644343103,北京协和医院,30,女,教育工作者,华中,丧偶,6,147217,侧面碰撞,2023-04-07,夏,晚高峰,雾,4,货车,334299,商业险-基本,10217,3,2,25834,0,10680,28688,0,0,9787,49155,1000,48155,7,2,0,0,0,1,1,5,4.7132230596065385,0.1470390279360692,0,0,0,2
CLAIM00009509,0,,马伟丽,15174149874,深圳市浦东新区建设路487号,6226488675289657,第一人民医院,26,男,医疗工作者,华北,离异,5,107545,侧面碰撞,2023-07-07,秋,早高峰,冰雹,9,摩托车,130307,商业险-基本,5496,2,1,9848,0,1995,16074,0,0,1826,19895,2000,17895,0,0,0,1,0,0,0,35,3.256004366812227,0.1526779067893513,0,0,0,1
CLAIM00005624,0,,陈杰,13647874583,西安市南山区文化路506号,6226805257199363,附属医院,19,男,技术工人,华东,已婚,0,30000,单 vehicle 事故,2023-09-05,秋,夜间,雨,4,新能源汽车,143475,商业险-全险,10196,2,1,5998,0,5843,13376,1,8601,4335,32155,1000,31155,7,1,1,0,1,1,1,1,3.055610043154178,0.2241156995992333,1,0,0,2
CLAIM00000401,1,,徐明,13698702161,广州市渝中区解放路879号,6217211488269411,解放军总医院,43,男,自由职业,华东,已婚,23,100073,其他,2023-03-26,春,日间,雾,2,新能源汽车,158850,商业险-全险,6299,1,0,0,0,16447,23390,1,10112,3601,53550,2000,51550,1,0,1,1,1,1,0,13,8.183838704556278,0.3371104815864023,0,0,0,0
CLAIM00006241,0,,陈磊勇,15062936475,南京市渝中区解放路403号,6216352348514734,湘雅医院,33,女,企业高管,西南,未婚,13,270413,追尾事故,2023-03-29,春,晚高峰,雨,5,摩托车,207190,商业险-基本,4644,3,2,18126,0,1971,0,0,0,4418,6389,2000,4389,4,3,1,1,1,0,0,26,0.9450904392764858,0.030836430329649115,0,0,0,0
CLAIM00008941,0,,孙杰明,15862797373,苏州市渝中区人民路526号,6217121517952386,人民医院,44,女,技术工人,西北,丧偶,23,30000,自然灾害,2023-03-09,春,晚高峰,雪,1,新能源汽车,50000,商业险-基本,1199,3,0,0,0,2456,13290,0,0,3747,19493,5000,14493,4,3,0,0,1,0,0,10,12.087572977481233,0.38986,0,0,0,2
CLAIM00009933,0,,周伟,13982677963,西安市鼓楼区人民路575号,6228282057371428,湘雅医院,46,男,企业高管,华东,丧偶,26,195732,行人事故,2023-02-08,春,早高峰,雪,8,新能源汽车,255558,交强险,11499,1,1,5143,0,3269,13894,1,9262,3721,30146,2000,28146,0,0,0,1,1,0,1,28,2.4476911035742237,0.11796148036844865,0,0,0,1
CLAIM00007343,0,,王丽艳,15121609618,杭州市洪山区黄河路152号,6226831514178511,解放军总医院,48,男,技术工人,华南,丧偶,26,135230,单 vehicle 事故,2023-10-08,冬,早高峰,雪,1,货车,163213,商业险-基本,4309,3,1,7196,0,4108,30390,1,9272,6559,50329,2000,48329,7,3,1,1,1,0,0,58,11.215827338129497,0.3083639170899377,0,0,0,0
CLAIM00009833,0,,刘丽军,15887732511,上海市朝阳区长江路831号,6227365220859640,附属医院,64,女,退休人员,华南,已婚,38,30000,行人事故,2023-11-08,冬,早高峰,雨,2,客车,150781,商业险-全险,10311,3,1,10710,0,7246,19345,0,0,2037,28628,1000,27628,4,1,0,1,1,1,0,58,2.679468528755698,0.18986477076024166,0,0,0,1
CLAIM00008467,0,,张超洋,15093692287,北京市西湖区文化路106号,6226412887806606,华西医院,18,女,教育工作者,东北,丧偶,0,328713,追尾事故,2023-10-11,冬,早高峰,雨,6,轿车,258578,交强险,13454,3,1,13669,0,5572,20573,1,5879,6556,38580,2000,36580,2,2,0,1,1,1,0,59,2.71889400921659,0.14920062805033685,0,0,0,1
CLAIM00008757,0,,周伟超,13939104245,上海市西湖区珠江路200号,6227570960186983,湘雅医院,43,女,服务业,华北,离异,20,198806,多 vehicle 事故,2023-06-29,夏,夜间,冰雹,4,货车,240633,综合险,13619,3,0,0,0,6792,30236,1,11339,0,48367,0,48367,0,0,0,0,0,1,1,31,3.5514354945297013,0.20099903172050385,0,0,0,2
